customer_id,vehicle_type,seats_needed,is_ev_preferred,distance_km,booking_hour,day_of_week,price_range,vehicle_id
38,EV,4,1,51.18,18,6,2,8
48,Van,8,0,102.99,18,4,0,14
60,Car,2,1,57.88,5,3,0,42
63,Bike,4,0,189.78,9,2,0,31
86,Van,2,0,95.45,22,3,2,17
2,EV,2,0,16.47,13,5,0,41
88,Van,4,0,147.21,16,3,2,17
72,Car,2,0,69.12,2,4,1,44
11,Truck,4,0,132.43,0,6,2,27
64,Truck,4,0,59.52,9,5,0,24
77,EV,4,1,116.3,2,4,1,1
81,EV,5,0,155.57,4,3,0,41
72,Truck,2,0,185.96,18,4,2,25
21,EV,7,0,55.92,9,3,1,42
18,Van,4,1,70.3,15,1,1,17
94,Bike,2,1,95.53,0,3,1,34
64,Bike,8,0,185.8,5,0,0,32
82,Van,4,0,180.77,8,4,1,19
95,Bike,4,0,22.53,4,6,1,36
38,Car,7,1,30.73,13,4,1,47
32,Van,5,1,101.62,9,2,1,13
11,EV,5,0,25.79,1,6,2,48
45,Van,4,0,72.39,4,6,0,15
89,Truck,2,0,33.94,0,2,0,20
33,EV,8,0,129.03,9,0,1,44
41,Truck,8,1,190.15,21,4,2,24
8,EV,2,0,199.36,8,6,1,46
11,Bike,4,0,78.17,2,4,0,36
86,Van,8,1,121.81,14,6,0,15
51,Car,5,1,171.97,3,2,0,47
88,EV,2,0,27.91,12,2,1,41
41,EV,7,1,139.47,5,3,1,7
17,Truck,4,0,84.72,19,5,2,29
76,Bike,2,1,45.2,16,4,2,36
46,Truck,8,1,83.54,22,4,0,23
32,Truck,4,0,19.81,4,6,0,29
79,Bike,5,1,140.6,14,3,2,31
80,Car,4,1,54.28,7,4,0,43
54,Truck,4,0,65.72,4,6,2,23
86,Truck,5,0,28.61,23,0,1,25
92,EV,5,1,173.61,12,2,0,7
20,Bike,4,0,101.22,0,2,0,32
33,Van,5,0,116.57,0,5,2,19
74,Car,2,1,116.04,6,2,1,40
40,Car,5,1,85.05,21,1,0,42
32,Bike,5,0,42.54,4,0,0,38
97,EV,4,0,150.3,13,0,2,40
2,EV,2,0,29.78,14,3,1,47
97,Bike,7,0,25.26,20,1,2,31
33,EV,7,0,143.48,16,4,1,45
77,Car,8,1,45.72,23,5,1,42
30,Car,5,0,64.82,17,0,2,46
33,Van,5,0,97.67,6,1,2,11
77,Bike,2,0,92.62,21,1,1,33
26,Truck,7,1,143.17,17,6,2,29
22,Truck,8,0,126.57,18,0,0,28
66,Van,2,0,130.66,19,6,0,15
38,Van,5,0,144.24,6,3,0,13
90,EV,7,0,62.06,7,1,0,41
46,Van,8,0,67.85,12,2,0,19
15,Van,4,0,90.41,17,1,2,18
98,Truck,7,0,64.96,23,4,1,23
44,EV,8,0,197.06,10,0,2,48
49,Van,2,0,163.74,8,4,0,11
75,Van,4,0,37.11,22,3,0,16
61,EV,8,0,6.09,0,5,2,44
67,Bike,8,0,13.34,21,2,2,37
6,EV,5,0,52.59,7,0,1,47
9,Truck,7,0,27.29,20,1,0,23
6,Bike,5,1,109.0,11,2,2,33
73,Car,4,0,172.31,1,1,1,47
95,EV,8,0,148.67,14,3,0,42
32,Truck,5,0,47.04,20,5,0,26
41,Bike,7,1,82.86,23,0,0,37
76,EV,4,1,104.04,17,3,2,8
8,Van,2,0,162.99,16,3,0,19
72,EV,5,0,168.63,14,5,0,43
50,Car,4,0,182.4,19,3,1,48
92,EV,2,0,104.3,19,3,2,49
62,Bike,5,0,140.38,8,1,1,33
84,Bike,4,1,26.8,2,6,2,37
62,EV,4,0,115.23,19,4,0,45
7,Bike,5,1,53.49,18,1,1,34
75,Van,4,0,89.18,17,5,2,13
84,EV,8,1,128.64,19,2,2,5
80,Van,5,1,55.11,7,5,0,10
4,Van,4,0,15.18,0,5,0,16
6,Truck,2,0,7.0,23,5,1,27
58,EV,2,0,9.32,23,5,1,48
22,Bike,8,0,6.63,14,3,2,32
26,Van,5,0,26.52,18,5,1,18
3,Truck,4,0,51.7,9,2,0,29
41,EV,4,0,48.14,11,5,1,44
60,EV,2,1,197.43,5,1,1,6
14,Car,8,0,64.67,12,3,2,40
75,Car,2,1,29.85,3,1,0,48
82,Van,2,0,111.38,12,3,2,18
12,Car,8,1,172.3,16,1,0,45
87,Van,5,0,137.22,0,0,0,17
12,Bike,4,0,62.74,4,4,2,33
13,Van,5,1,114.52,23,4,1,14
25,Car,7,0,144.4,16,3,2,44
45,Bike,7,1,146.98,17,0,1,36
19,Car,7,0,134.97,6,2,2,46
55,Van,8,0,174.81,15,0,2,16
45,Truck,2,0,174.67,7,6,1,24
8,EV,5,1,117.89,11,3,1,4
93,Car,4,0,88.82,13,0,1,47
53,Van,7,1,130.11,18,2,2,10
55,Bike,5,1,164.55,10,3,1,30
32,Car,7,0,6.1,11,4,1,45
51,Car,7,0,198.44,12,5,1,41
44,EV,4,1,40.66,7,0,0,3
82,Van,8,0,96.7,0,4,1,13
70,Truck,2,0,175.05,8,4,1,21
18,Bike,8,0,48.88,1,1,1,39
83,Van,5,0,97.98,13,2,0,16
22,Bike,8,0,30.85,12,6,0,39
37,Car,5,0,82.04,15,5,1,40
96,EV,5,1,39.54,1,0,1,3
56,EV,2,0,75.91,3,4,1,41
59,Truck,4,0,77.83,11,4,1,28
3,EV,2,1,198.67,15,6,0,8
28,Car,8,1,198.99,9,2,1,42
74,Truck,5,1,27.38,2,5,0,24
35,Van,7,0,146.56,3,5,2,12
61,EV,7,1,15.09,5,6,0,6
93,Truck,5,0,10.89,22,4,2,24
54,Car,2,0,25.54,4,4,0,41
63,Bike,4,0,193.27,17,4,0,39
79,Bike,2,0,188.47,2,4,0,37
97,Car,5,1,42.82,9,1,1,45
7,Car,5,0,36.53,10,1,0,42
76,Bike,4,1,51.9,18,6,1,30
49,Truck,8,1,105.53,13,5,0,24
94,Bike,8,0,116.09,20,3,0,31
85,Car,4,0,48.21,10,0,2,41
31,EV,8,0,152.54,20,2,0,48
58,Van,7,0,65.36,3,3,1,19
61,EV,8,0,184.82,23,1,2,46
24,EV,8,1,133.06,21,1,2,6
20,Car,8,0,90.09,5,1,0,40
37,Bike,7,0,159.03,16,3,0,39
4,Truck,8,1,164.49,21,1,2,21
92,EV,7,0,61.64,18,3,1,46
20,Bike,4,1,71.24,12,1,0,32
60,Truck,2,0,187.51,21,4,2,21
24,EV,4,0,37.12,9,4,1,45
50,Truck,2,0,13.22,10,0,0,27
49,Bike,4,0,93.54,5,1,2,37
51,Van,2,0,161.24,1,6,2,11
96,Bike,2,1,155.48,0,0,0,35
36,Car,5,0,184.31,10,3,1,44
98,Truck,2,1,108.97,15,0,1,26
66,Van,2,0,24.51,2,1,2,13
79,Truck,5,0,119.79,4,3,1,21
34,Truck,8,0,156.79,14,6,2,29
36,EV,8,1,23.2,14,3,0,3
6,Car,5,0,38.67,3,4,1,48
39,Truck,7,0,7.4,22,3,0,29
42,Bike,2,1,120.76,3,3,2,37
58,Bike,2,0,177.91,7,0,0,38
12,EV,5,1,135.78,6,6,1,5
3,Car,5,0,196.5,16,5,0,44
18,Car,7,1,17.29,14,3,1,46
40,Bike,8,1,181.09,4,2,1,36
21,Van,4,1,163.74,12,5,1,10
15,EV,8,0,66.28,3,4,1,44
97,EV,2,0,194.84,21,6,1,47
99,Bike,5,1,61.15,16,6,2,36
26,Bike,7,0,178.41,21,4,0,31
8,Van,8,0,176.75,16,3,2,17
94,Van,7,1,152.74,13,0,0,11
87,Car,8,0,114.88,13,5,0,49
42,EV,2,0,28.4,16,4,0,40
44,EV,4,0,108.73,7,4,2,42
14,Bike,7,0,74.58,1,2,1,32
78,Car,7,0,159.48,12,3,1,45
2,EV,4,1,152.84,21,5,2,3
37,Car,7,0,182.57,15,4,1,46
69,Car,7,1,7.89,15,6,0,47
38,Bike,8,1,162.78,5,4,1,32
41,Car,8,1,188.0,21,4,1,48
62,Van,4,0,158.91,23,4,1,10
60,Van,2,1,30.39,3,0,0,12
14,Truck,7,0,20.85,2,1,1,22
89,Bike,2,0,9.06,5,2,1,36
84,Truck,4,1,127.61,3,6,1,24
2,Van,4,0,127.79,17,0,2,13
70,Truck,8,1,197.45,5,2,2,21
17,Bike,7,0,82.62,4,4,1,36
89,Bike,5,1,69.72,8,2,2,32
28,Car,4,0,126.76,10,3,2,46
66,EV,7,1,165.99,5,3,0,7
35,Car,2,0,187.67,15,1,2,41
5,Bike,8,0,161.61,18,1,2,36
65,Van,2,0,88.2,10,2,1,15
40,Van,4,0,128.81,20,0,0,19
76,Car,4,0,171.98,14,0,0,43
56,Bike,2,0,100.67,23,4,0,34
36,Van,4,0,47.25,8,0,2,17
45,Bike,7,0,38.1,23,1,1,34
23,Van,4,0,5.03,18,0,0,12
47,Bike,8,1,145.06,18,4,0,31
31,Truck,7,1,26.66,23,3,2,25
11,Bike,5,1,52.55,8,0,0,35
10,Bike,4,1,63.09,22,0,1,36
67,Car,4,0,114.27,3,1,0,47
14,Truck,8,0,82.6,9,2,1,23
80,EV,8,0,136.56,8,3,1,47
74,Car,2,1,15.85,18,2,1,40
93,EV,2,1,29.17,14,4,2,6
10,Van,2,0,102.35,18,4,2,15
76,EV,8,0,70.71,1,2,1,42
94,Bike,2,0,62.68,9,1,1,38
1,EV,2,0,18.07,18,5,0,44
5,Car,5,0,179.67,16,1,0,40
20,Car,2,0,139.9,19,5,0,46
8,EV,4,1,28.72,23,5,2,3
43,Car,8,0,17.68,20,1,0,49
76,Car,7,1,195.1,1,5,1,49
1,EV,5,1,137.83,18,5,1,4
57,Truck,8,1,86.4,16,5,2,25
64,Truck,8,1,141.84,17,3,2,27
84,Van,4,1,152.48,16,4,0,13
28,Car,2,1,157.09,1,5,2,48
37,EV,4,1,98.19,18,4,1,8
47,Car,2,0,88.83,0,6,1,49
76,Bike,2,1,7.15,10,4,2,39
37,Car,8,1,185.68,9,6,1,45
49,Car,2,1,122.65,4,3,2,46
44,Truck,5,1,44.62,15,4,1,27
56,EV,5,0,184.32,23,2,0,41
28,Car,5,0,183.41,4,0,2,44
79,Truck,8,0,197.89,23,3,2,26
6,Van,4,0,175.44,22,0,2,17
61,Truck,7,1,199.57,11,2,1,24
20,Truck,2,0,52.71,3,1,0,22
78,Truck,7,0,169.24,22,1,2,25
2,Car,4,0,165.49,5,5,1,44
73,Car,4,0,50.03,18,1,2,47
37,Van,8,1,24.2,8,3,1,18
20,Bike,5,1,195.99,11,1,0,38
26,Bike,5,0,62.72,14,3,1,35
29,Bike,4,0,174.82,15,3,1,33
1,Van,8,0,5.8,12,0,2,13
35,Bike,8,0,9.1,20,1,1,38
70,Bike,2,0,95.84,23,4,2,33
59,Truck,5,1,51.55,6,6,1,27
69,Car,4,0,139.52,22,1,0,48
33,Car,7,0,115.29,19,1,1,44
51,Truck,5,0,20.11,3,1,2,25
78,Truck,2,1,36.71,10,5,1,22
12,Truck,8,1,80.67,7,4,1,24
20,Car,4,1,41.19,5,4,0,44
53,Bike,5,0,159.48,9,3,2,31
88,Truck,7,1,86.13,6,4,0,29
43,Van,2,0,23.22,6,3,1,15
98,Truck,2,0,99.45,3,6,0,28
89,EV,5,0,22.71,2,0,1,46
50,Truck,7,0,30.14,23,3,1,27
29,Car,2,1,51.72,6,1,0,41
57,Truck,4,1,172.61,3,2,0,28
39,EV,2,0,185.3,12,2,1,42
95,Van,7,1,166.12,19,5,0,19
56,Bike,8,1,70.15,16,1,0,34
43,Truck,8,1,58.13,6,3,1,26
50,EV,5,0,112.09,16,1,2,43
23,EV,7,0,145.76,3,5,0,46
44,Van,2,0,198.71,10,4,0,17
38,Car,2,1,30.66,2,3,2,49
84,Truck,8,0,14.61,10,6,0,29
23,EV,8,0,140.4,2,1,1,43
45,Van,4,0,167.28,11,4,0,14
52,Bike,8,0,170.04,0,5,1,32
80,EV,4,1,137.3,3,4,2,5
50,Van,2,1,191.03,13,3,2,17
8,Car,4,1,104.65,0,5,2,42
85,Car,4,1,183.19,13,5,0,44
1,EV,5,0,193.72,12,5,2,49
8,EV,8,0,170.2,12,0,0,40
29,Truck,4,0,65.4,23,5,0,21
96,Van,2,0,43.26,14,0,0,12
5,EV,7,0,111.88,16,4,2,40
86,Truck,4,1,93.34,11,6,2,28
47,Truck,8,0,176.16,21,0,0,28
34,EV,5,1,24.51,22,4,2,5
65,Car,2,0,55.26,13,0,0,43
55,Van,5,0,151.6,11,4,2,14
90,Van,7,0,23.52,17,4,1,13
43,Car,4,0,67.55,3,6,2,44
74,EV,4,0,80.5,13,5,2,46
30,Van,8,0,126.41,18,6,2,17
82,EV,4,0,35.84,12,6,0,41
17,EV,2,0,172.82,22,5,0,43
26,Truck,7,0,92.27,17,4,1,27
8,Car,5,1,183.82,10,5,1,46
47,EV,7,1,96.23,5,4,1,9
76,Bike,4,0,58.63,8,5,0,34
91,Car,5,1,32.66,11,2,1,45
72,Van,8,1,5.73,18,0,1,17
89,Truck,7,1,108.77,13,6,2,24
46,Van,5,0,25.9,14,4,1,18
68,Van,5,0,81.39,10,1,2,13
33,Car,5,1,119.91,5,5,0,47
1,Van,2,0,58.76,13,5,0,12
19,EV,7,1,39.17,2,3,2,5
31,Van,5,1,156.07,18,1,1,17
80,Truck,7,0,189.62,19,1,0,29
14,Truck,5,0,24.59,10,6,2,26
53,Bike,8,0,35.34,23,2,0,30
48,Truck,8,0,192.2,16,0,0,23
69,Van,8,0,12.37,16,2,1,11
90,Truck,4,0,195.64,22,0,0,21
62,Car,5,0,5.91,2,4,2,46
92,Truck,4,0,175.37,13,6,1,22
66,EV,7,1,64.93,6,2,2,3
64,Car,4,0,188.02,18,3,2,45
70,Bike,7,1,66.8,2,0,2,35
63,EV,7,1,132.59,1,2,1,1
73,Van,7,0,20.61,16,6,0,10
33,Van,4,1,52.25,8,3,2,15
41,Van,5,0,155.87,21,6,0,16
89,EV,4,1,108.09,5,1,0,9
48,EV,5,0,185.95,23,5,2,43
13,EV,5,0,88.61,20,4,0,49
73,Car,7,0,174.61,8,6,1,45
77,Car,4,0,92.55,4,4,1,42
31,Van,5,0,195.95,1,6,0,13
75,Truck,8,0,192.17,21,1,0,28
68,Van,5,0,69.18,14,6,1,10
98,Bike,8,0,177.76,8,6,0,34
4,Car,4,0,170.28,18,2,0,46
19,EV,4,0,46.08,9,5,0,42
70,Car,4,0,126.74,3,1,0,41
98,EV,5,0,19.17,9,3,2,41
82,Bike,2,1,168.16,7,5,0,30
13,Bike,5,0,39.04,21,0,1,34
23,Car,5,1,18.81,12,2,2,42
83,EV,7,0,83.04,6,5,2,46
75,Bike,7,1,117.5,6,0,1,30
1,Van,5,0,171.71,3,1,0,18
88,Van,8,0,194.98,14,6,2,11
54,EV,7,0,90.7,11,4,2,47
71,Car,5,0,16.79,15,5,0,49
89,Bike,2,0,151.08,5,5,0,33
85,Car,8,0,115.21,8,0,1,45
15,Van,4,1,92.34,2,0,2,18
65,Bike,5,0,65.31,7,4,0,36
76,Car,5,0,102.97,6,0,0,47
71,Truck,8,1,71.04,3,0,1,26
15,EV,7,0,152.62,12,5,2,41
21,EV,7,1,111.06,18,4,0,9
19,Truck,7,0,175.99,6,4,1,20
60,Van,4,1,110.99,9,6,2,11
93,Bike,8,0,51.46,11,5,2,32
89,EV,8,1,170.96,2,6,2,3
33,Truck,7,1,113.66,23,1,2,29
49,Truck,7,0,45.33,11,1,1,23
96,Van,2,0,126.58,18,5,0,14
35,Van,2,0,74.75,14,0,2,15
44,Car,5,1,169.66,7,2,2,40
90,EV,5,0,93.39,11,1,0,47
11,Car,8,0,146.66,19,1,2,45
99,Truck,8,0,23.63,5,5,2,29
72,Bike,4,0,82.22,9,6,0,38
78,Bike,4,0,196.73,1,5,0,34
74,Van,2,1,162.65,23,2,2,16
66,Bike,5,0,36.19,12,2,0,33
46,Bike,2,1,59.16,6,4,1,35
9,Bike,2,0,69.31,7,5,1,35
3,Truck,5,0,131.82,22,1,2,23
85,Bike,4,0,152.61,15,6,2,35
26,Bike,5,0,151.16,10,6,0,37
72,Bike,7,1,104.43,3,3,0,34
48,Car,7,1,163.11,16,3,2,41
66,Truck,7,0,90.23,15,0,2,28
70,Van,8,0,29.16,18,1,1,13
28,Car,4,0,115.07,22,3,0,43
93,EV,4,1,190.7,10,6,2,7
26,Truck,8,1,159.63,6,1,2,29
25,Truck,2,1,117.85,12,5,0,29
12,EV,7,0,131.13,18,1,0,45
5,EV,7,0,186.46,16,3,2,43
98,EV,2,0,88.53,21,6,2,45
48,Van,5,0,69.62,12,1,2,12
37,Bike,5,0,195.56,11,2,0,36
79,Truck,4,0,173.37,6,0,2,25
44,Bike,8,0,67.99,0,4,2,32
15,Bike,4,1,95.44,0,6,2,30
43,EV,5,1,85.94,19,3,1,5
48,Van,2,0,34.07,22,5,1,19
87,Car,4,0,191.77,13,4,0,41
70,Van,7,0,83.84,14,0,2,16
46,Bike,7,1,175.69,10,6,2,36
43,Van,2,1,41.92,23,6,0,13
21,EV,5,1,111.83,8,2,0,6
23,Car,7,1,9.67,16,2,0,40
80,EV,7,0,154.02,3,2,2,41
47,Car,8,0,118.28,19,2,1,45
15,Bike,4,0,126.99,18,3,0,31
25,Car,5,0,15.09,6,6,2,43
36,Car,4,1,46.15,0,3,0,43
75,Car,5,0,19.49,8,1,2,49
51,Van,7,0,61.34,12,5,0,18
15,Van,8,0,127.35,23,1,2,19
68,Bike,4,1,115.41,1,5,0,36
21,Car,7,0,124.37,1,0,1,46
13,Truck,5,1,112.1,23,1,0,20
86,Bike,4,0,58.24,14,0,0,34
19,Car,4,0,52.68,16,0,1,42
34,Car,7,0,31.73,12,0,0,42
78,Van,4,1,170.57,6,2,1,15
68,Bike,8,0,125.21,8,4,2,33
52,Car,8,1,41.37,11,4,1,47
27,Car,7,0,39.56,2,3,1,43
29,Bike,5,0,175.24,22,0,2,37
28,Truck,7,1,149.83,21,2,1,23
35,Bike,8,0,133.58,14,1,1,32
8,Bike,2,0,84.34,6,1,2,34
16,Truck,2,1,56.09,22,3,0,24
36,Bike,4,0,195.99,0,3,0,39
30,Car,4,1,160.46,13,0,1,49
18,Bike,2,0,63.85,18,0,0,30
2,Truck,8,0,170.28,15,1,0,27
49,EV,4,0,152.99,9,1,1,47
77,Bike,7,1,62.93,0,1,2,37
4,Van,7,0,88.18,4,1,0,19
90,Car,8,1,41.26,2,4,1,43
89,Car,4,1,26.66,16,0,2,48
94,Van,7,0,145.94,17,0,0,19
75,Van,4,0,57.16,20,1,2,12
7,Bike,4,0,164.91,18,2,1,36
95,Van,7,0,199.14,21,1,2,15
74,EV,2,0,19.94,21,5,2,48
39,Truck,7,1,97.24,17,6,1,23
13,Van,8,1,161.4,15,6,0,13
31,Van,5,1,158.85,1,3,0,15
71,EV,7,1,153.2,14,5,2,8
63,Car,4,1,73.05,12,2,2,42
56,Car,4,0,93.5,12,3,2,47
42,Bike,7,1,121.02,15,6,2,37
61,EV,5,1,194.92,7,2,0,7
42,Truck,7,0,68.87,10,3,1,26
56,Truck,5,1,185.01,7,1,1,24
36,EV,5,0,57.52,21,1,1,41
84,Truck,8,1,197.87,9,2,2,21
68,Car,4,1,135.7,22,3,2,49
7,Truck,4,1,95.38,0,4,1,27
54,Truck,5,0,124.61,11,2,0,25
1,EV,4,1,58.14,8,2,1,8
44,EV,2,0,58.46,4,5,0,42
45,Truck,5,0,27.14,8,0,2,20
47,Van,4,1,27.24,15,2,1,15
13,EV,2,0,72.8,17,4,1,41
22,Bike,8,1,153.76,7,1,2,38
21,Bike,4,0,123.55,22,3,0,34
86,Car,2,0,25.0,10,0,1,44
92,Truck,7,1,171.19,19,3,1,29
9,Van,7,0,122.27,18,1,0,17
26,Car,2,0,192.37,3,2,1,45
9,Truck,5,1,135.69,19,5,1,22
15,EV,5,0,39.16,9,4,2,48
10,Bike,4,1,97.39,23,0,0,39
88,Van,7,0,131.46,12,4,1,13
42,Bike,5,0,10.51,19,6,1,39
72,EV,5,0,7.91,13,4,2,43
24,Truck,7,0,30.23,20,4,1,21
80,EV,8,0,54.07,1,4,2,42
49,EV,5,0,88.76,3,1,1,43
26,Bike,2,0,100.05,6,4,2,36
91,Van,4,0,31.92,18,5,0,12
37,EV,5,0,136.31,16,4,0,47
68,Bike,5,0,121.25,15,1,1,37
50,Van,8,0,62.42,12,3,1,19
24,Truck,2,1,7.66,23,1,2,21
19,Truck,4,1,20.14,23,6,2,23
60,Car,5,1,81.38,21,6,0,47
39,Bike,4,0,35.02,22,5,1,30
74,Van,7,1,78.48,17,5,2,10
89,EV,5,1,127.5,20,2,0,4
18,Truck,5,1,111.71,11,1,0,21
19,Van,7,0,50.08,22,3,2,10
36,Bike,8,1,72.05,0,2,1,37
74,Car,5,1,124.74,14,2,0,41
97,Truck,4,1,172.87,2,0,2,23
55,Van,2,0,151.88,5,4,0,12
69,Van,4,0,112.91,13,2,1,11
47,Van,8,0,75.65,22,2,2,17
49,Bike,2,0,76.18,5,5,1,32
99,Bike,4,1,176.49,0,3,1,38
98,Bike,4,0,12.65,19,2,0,39
33,EV,7,0,197.66,5,6,1,44
21,Van,8,0,134.55,7,3,0,18
81,Truck,7,0,137.82,14,4,2,22
22,Bike,2,0,12.41,13,6,2,34
48,Bike,7,1,123.08,15,5,0,39
37,Van,8,0,99.53,19,6,0,15
15,Bike,5,0,25.63,22,0,0,38
35,EV,5,0,59.19,15,0,1,47
92,EV,2,0,178.61,18,4,2,41
71,Bike,5,0,112.25,23,4,2,31
32,Van,7,1,85.62,0,6,1,14
11,Van,2,1,19.17,3,5,0,14
10,Van,8,1,144.25,23,5,2,14
73,Car,2,1,142.06,9,1,1,43
78,Bike,2,0,124.74,19,2,0,37
77,Van,4,1,104.5,17,2,2,14
57,EV,4,1,89.59,1,2,0,1
25,Truck,2,1,120.69,3,3,1,29
2,Truck,5,0,50.51,14,1,2,24
64,Van,4,1,188.55,3,6,0,10
35,Truck,8,1,119.81,15,2,0,23
7,Truck,7,1,65.68,14,3,0,20
85,Car,4,0,92.69,17,3,1,45
18,EV,2,1,162.11,6,0,0,6
67,EV,5,1,36.52,14,3,2,1
42,Car,7,1,62.1,21,4,2,47
39,Car,4,0,137.5,10,5,0,43
41,Truck,5,1,66.52,18,3,1,21
75,Bike,5,0,159.54,7,4,2,30
24,Truck,5,0,30.44,23,4,2,22
60,Car,2,0,153.72,0,0,2,46
46,EV,8,1,18.33,2,6,0,8
19,Truck,5,0,7.46,4,0,2,24
68,Bike,7,0,180.15,17,3,0,36
90,Truck,4,1,118.36,11,0,0,21
42,Van,7,1,73.61,11,0,0,13
32,Truck,2,0,50.36,20,6,0,25
39,Car,2,1,125.29,18,5,0,44
36,EV,7,1,104.26,8,2,2,6
97,EV,8,0,198.36,10,3,0,41
36,Car,2,0,196.73,16,6,0,46
3,Van,2,0,128.83,15,3,0,17
73,Car,7,0,91.36,3,3,0,48
8,Truck,2,0,100.77,9,0,0,25
97,Car,8,1,138.08,21,5,0,46
70,Car,8,1,24.81,14,0,2,40
41,Van,8,0,69.03,18,4,0,18
68,Truck,4,0,19.68,2,1,0,25
13,Bike,8,0,19.31,20,1,2,33
49,Bike,8,0,43.19,22,6,2,39
60,EV,4,0,99.62,4,1,1,48
2,Car,5,1,158.03,10,6,2,40
60,EV,2,1,99.67,23,2,2,2
5,Van,8,0,70.42,4,0,0,12
44,Bike,2,1,21.06,6,4,1,30
27,Car,7,0,112.31,5,4,0,41
32,Van,2,1,57.9,12,1,1,11
21,Van,4,0,124.91,1,5,0,16
8,Car,2,0,195.55,18,2,2,49
72,Van,2,1,26.71,10,6,2,15
50,Car,2,0,46.36,19,2,1,48
67,Car,5,1,97.25,4,1,0,44
44,Truck,5,0,193.88,8,6,0,28
58,EV,7,0,155.5,5,6,2,49
3,Van,4,0,180.15,16,1,2,18
86,Van,2,0,70.07,18,0,1,11
70,Truck,2,1,198.45,22,5,2,28
2,Truck,2,0,25.05,7,2,1,22
87,Truck,2,1,15.33,6,4,1,22
44,Bike,5,1,171.84,4,1,1,38
2,Bike,7,1,185.82,14,0,1,36
81,Bike,8,0,22.66,9,4,2,37
35,Car,4,1,27.12,23,2,1,46
98,Van,2,0,11.47,15,1,2,18
87,EV,7,0,25.38,8,6,1,47
30,Car,8,0,45.84,6,5,2,43
8,Van,7,0,194.16,10,1,1,11
22,Van,5,0,135.23,8,5,2,14
44,Truck,8,1,156.82,16,0,0,21
58,Truck,7,0,156.35,8,0,1,23
36,Car,5,0,109.34,2,2,1,41
69,Truck,7,1,160.51,21,5,0,24
77,Van,7,0,121.18,7,1,0,15
93,Truck,8,0,66.34,18,0,1,20
31,Bike,5,0,114.42,19,1,2,37
47,Truck,2,1,109.03,15,2,1,21
55,Van,4,0,165.57,6,5,2,14
80,Car,8,0,196.44,6,1,0,47
62,EV,5,0,85.15,19,4,2,44
30,Truck,7,1,153.86,12,1,1,22
55,Van,5,1,24.45,2,3,0,15
16,EV,4,1,156.48,11,3,0,1
12,EV,4,0,77.43,23,6,1,40
17,Bike,2,0,12.68,7,2,1,37
16,EV,2,0,75.83,12,2,0,46
12,Van,4,0,124.08,19,2,2,19
8,Van,8,0,28.25,15,4,2,19
84,Truck,8,0,185.19,6,5,2,22
3,Truck,7,0,20.15,3,4,1,27
16,Truck,2,1,186.35,11,6,0,27
30,EV,7,0,142.89,16,1,2,40
23,EV,2,1,69.29,0,0,0,7
92,Bike,4,0,81.2,16,5,2,31
5,Truck,8,0,149.46,1,3,0,21
84,Car,8,0,122.29,5,3,1,41
65,Bike,4,0,135.97,11,6,1,34
30,Car,7,0,80.89,10,3,1,46
21,EV,7,0,100.12,20,6,2,43
84,Bike,5,1,198.02,10,1,1,33
70,Bike,2,1,46.71,17,1,1,38
22,Van,7,0,86.48,7,2,1,19
82,EV,4,1,61.91,6,0,0,9
72,EV,7,1,154.2,13,2,0,7
32,Bike,8,1,153.98,15,1,0,39
33,EV,2,1,62.03,11,4,0,4
16,Bike,5,0,20.87,8,2,0,37
76,Van,2,0,7.23,19,5,0,19
38,Bike,8,0,88.35,22,1,0,32
98,EV,8,0,85.02,20,1,1,42
14,EV,8,0,197.74,15,4,1,46
36,Bike,8,0,96.61,20,4,2,38
97,Bike,4,1,55.0,18,4,1,33
23,Bike,5,1,178.79,15,0,0,33
66,Truck,8,1,100.76,8,5,0,20
85,EV,8,1,121.84,12,1,2,1
2,EV,7,1,23.66,4,4,1,3
91,Truck,5,0,79.67,21,0,1,26
73,Bike,2,0,189.12,18,3,2,38
65,Van,5,0,119.95,9,5,0,13
75,Bike,5,1,72.18,6,6,0,31
67,Bike,5,0,127.01,8,6,0,35
52,Truck,8,1,182.53,13,3,0,25
62,EV,8,0,58.43,14,3,2,48
23,Bike,4,0,103.5,12,1,1,33
26,EV,2,1,191.94,9,0,0,8
68,Car,7,0,38.62,13,0,1,42
82,EV,5,0,145.33,20,3,1,41
55,Van,2,0,124.82,22,5,0,18
6,Van,2,0,137.54,11,2,0,15
35,Bike,4,1,73.49,18,3,0,37
22,EV,7,0,66.21,5,1,1,49
43,Bike,5,0,138.42,11,3,2,38
15,Truck,7,0,47.03,23,5,0,20
86,Van,4,1,86.83,12,5,1,10
60,Bike,8,0,41.69,7,3,1,34
12,Truck,2,1,6.62,15,0,0,28
49,Bike,5,1,194.16,1,3,2,36
42,EV,8,0,89.18,21,4,0,46
38,EV,4,1,194.02,6,4,0,2
82,EV,7,1,32.36,11,2,2,3
45,EV,2,0,119.54,6,1,0,43
35,Car,5,0,44.19,18,1,0,41
30,Truck,8,1,159.06,13,6,2,29
88,Truck,8,1,157.82,8,0,1,28
30,EV,2,0,26.96,17,1,1,44
78,Car,7,0,182.85,10,2,1,46
6,EV,4,1,42.95,15,4,1,9
67,Car,7,1,124.53,18,0,1,44
80,EV,7,1,197.2,10,5,0,6
